,userId,movieId,rating,timestamp
282,4,1211,1.0,964539205
283,4,1225,4.0,964539326
284,4,1734,3.0,964539357
285,4,3386,4.0,964539395
286,4,1892,2.0,964539431
287,4,2791,5.0,964539628
288,4,1103,5.0,964539723
289,4,1086,5.0,964539723
290,4,3176,4.0,964539771
291,4,3204,4.0,964539828
292,4,2174,5.0,964539855
293,4,1219,4.0,964539961
294,4,2762,4.0,964539986
295,4,593,5.0,964539986
296,4,608,5.0,964540008
297,4,2204,5.0,964540008
298,4,1907,3.0,964540505
299,4,1057,3.0,964540578
300,4,3083,5.0,964622487
301,4,176,5.0,964622565
302,4,2359,4.0,964622590
303,4,2324,1.0,964622590
304,4,1885,3.0,964622617
305,4,1883,4.0,964622642
306,4,1966,2.0,964622684
307,4,1265,4.0,964622684
308,4,232,5.0,964622684
309,5,592,3.0,847434747
310,5,590,5.0,847434747
311,5,296,5.0,847434748
312,5,380,2.0,847434748
313,5,150,3.0,847434748
314,5,457,4.0,847434801
315,5,588,4.0,847434801
316,5,344,3.0,847434802
317,5,153,3.0,847434802
318,5,349,3.0,847434832
319,5,595,5.0,847434832
320,5,316,2.0,847434832
321,5,318,3.0,847434880
322,5,110,4.0,847434880
323,5,50,4.0,847434881
324,5,34,4.0,847434881
325,5,364,3.0,847434882
326,5,527,5.0,847434960
327,5,39,3.0,847434961
328,5,597,3.0,847434962
329,5,1,4.0,847434962
330,5,265,3.0,847435129
331,5,367,4.0,847435129
332,5,515,3.0,847435129
333,5,357,2.0,847435238
334,5,261,4.0,847435238
335,6,590,5.0,845553109
336,6,592,3.0,845553109
337,6,296,2.0,845553110
338,6,150,4.0,845553110
339,6,380,4.0,845553110
340,6,344,3.0,845553146
341,6,349,5.0,845553146
342,6,588,5.0,845553146
343,6,153,3.0,845553146
344,6,165,3.0,845553146
345,6,457,5.0,845553174
346,6,593,4.0,845553174
347,6,316,5.0,845553174
348,6,231,3.0,845553174
349,6,595,5.0,845553174
350,6,434,4.0,845553200
351,6,480,5.0,845553200
352,6,318,5.0,845553200
353,6,329,4.0,845553200
354,6,356,5.0,845553200
355,6,161,3.0,845553253
356,6,292,4.0,845553253
357,6,208,3.0,845553253
358,6,10,3.0,845553253
359,6,339,4.0,845553253
360,6,288,2.0,845553283
361,6,253,3.0,845553283
362,6,185,3.0,845553283
363,6,454,4.0,845553283
364,6,110,5.0,845553283
365,6,47,4.0,845553317
366,6,589,3.0,845553317
367,6,364,5.0,845553317
368,6,377,5.0,845553317
369,6,367,4.0,845553317
370,6,597,4.0,845553354
371,6,500,5.0,845553354
372,6,410,3.0,845553354
373,6,34,4.0,845553354
374,6,50,1.0,845553381
375,6,587,5.0,845553381
376,6,225,4.0,845553381
377,6,19,2.0,845553382
378,6,21,2.0,845553382
379,6,527,3.0,845553426
380,6,32,4.0,845553426
381,6,539,3.0,845553426
382,6,266,3.0,845553457
383,6,357,3.0,845553457
384,6,317,4.0,845553457
385,6,440,4.0,845553457
386,6,160,5.0,845553457
387,6,432,5.0,845553489
388,6,435,3.0,845553489
389,6,11,4.0,845553489
390,6,350,5.0,845553489
391,6,282,3.0,845553522
392,6,509,3.0,845553522
393,6,474,4.0,845553522
394,6,315,4.0,845553522
395,6,2,4.0,845553522
396,6,553,5.0,845553559
397,6,236,4.0,845553559
398,6,95,4.0,845553559
399,6,17,4.0,845553559
400,6,337,5.0,845553586
401,6,141,4.0,845553586
402,6,508,4.0,845553586
403,6,151,4.0,845553586
404,6,196,3.0,845553586
405,6,252,4.0,845553619
406,6,736,5.0,845553619
407,6,204,3.0,845553619
408,6,186,3.0,845553619
409,6,158,4.0,845553660
410,6,293,3.0,845553660
411,6,62,4.0,845553660
412,6,261,4.0,845553695
413,6,168,5.0,845553695
414,6,25,3.0,845553695
415,6,368,5.0,845553726
416,6,265,3.0,845553726
417,6,256,3.0,845553726
418,6,36,5.0,845553726
419,6,353,4.0,845553726
420,6,333,5.0,845553757
421,6,6,4.0,845553757
422,6,105,3.0,845553757
423,6,485,3.0,845553794
424,6,224,3.0,845553794
425,6,515,4.0,845553794
426,6,370,4.0,845553794
427,6,594,4.0,845553819
428,6,497,3.0,845553819
429,6,16,4.0,845553819
430,6,31,3.0,845553819
431,6,355,4.0,845553819
432,6,466,2.0,845553844
433,6,608,3.0,845553844
434,6,520,3.0,845553844
435,6,277,5.0,845553844
436,6,552,3.0,845553875
437,6,22,5.0,845553875
438,6,237,4.0,845553875
439,6,273,3.0,845553875
440,6,468,4.0,845553907
441,6,45,3.0,845553907
442,6,276,4.0,845553907
443,6,163,3.0,845553907
444,6,5,5.0,845553938
445,6,348,3.0,845553938
446,6,342,3.0,845553938
447,6,181,3.0,845553938
448,6,230,5.0,845553966
449,6,145,4.0,845553966
450,6,362,3.0,845553994
451,6,112,4.0,845553994
452,6,381,3.0,845553994
453,6,218,2.0,845553994
454,6,222,4.0,845554024
455,6,207,4.0,845554024
456,6,616,5.0,845554062
457,6,455,3.0,845554062
458,6,327,1.0,845554062
459,6,475,4.0,845554099
460,6,303,3.0,845554099
461,6,540,3.0,845554099
462,6,543,3.0,845554099
463,6,216,4.0,845554099
464,6,477,4.0,845554141
465,6,596,3.0,845554141
466,6,491,4.0,845554141
467,6,371,3.0,845554141
468,6,257,5.0,845554176
469,6,494,3.0,845554176
470,6,234,2.0,845554176
471,6,532,3.0,845554224
472,6,419,3.0,845554224
473,6,248,5.0,845554263
474,6,60,4.0,845554263
475,6,170,3.0,845554263
476,6,7,4.0,845554264
477,6,374,3.0,845554296
478,6,531,3.0,845554296
479,6,3,5.0,845554296
480,6,281,4.0,845554320
481,6,383,3.0,845554320
482,6,104,4.0,845554349
483,6,546,2.0,845554349
484,6,4,3.0,845554349
485,6,267,3.0,845554376
486,6,708,4.0,845554376
487,6,361,4.0,845554376
488,6,24,4.0,845554397
489,6,382,3.0,845554397
490,6,415,4.0,845554420
491,6,351,4.0,845554455
492,6,289,3.0,845554455
493,6,195,4.0,845554455
494,6,502,3.0,845554455
495,6,524,3.0,845554479
496,6,174,3.0,845554479
497,6,489,3.0,845554505
498,6,15,4.0,845554505
499,6,412,3.0,845554505
500,6,437,3.0,845554505
501,6,542,4.0,845554524
502,6,262,5.0,845554551
503,6,46,4.0,845554551
504,6,537,3.0,845554551
505,6,426,3.0,845554551
506,6,490,3.0,845554584
507,6,802,4.0,845554584
508,6,93,4.0,845554584
509,6,783,5.0,845554584
510,6,314,5.0,845554603
511,6,405,3.0,845554603
512,6,79,3.0,845554907
513,6,548,3.0,845554908
514,6,516,4.0,845554908
515,6,191,2.0,845554931
516,6,177,3.0,845554931
517,6,416,3.0,845554962
518,6,366,3.0,845554962
519,6,41,4.0,845554962
520,6,135,3.0,845554987
521,6,378,3.0,845554987
522,6,239,3.0,845554987
523,7,1784,0.5,1106635416
524,7,2683,2.0,1106635420
525,7,1584,5.0,1106635423
526,7,1610,4.0,1106635429
527,7,1923,1.5,1106635444
528,7,1208,4.0,1106635462
529,7,1220,4.5,1106635464
530,7,1917,4.0,1106635484
531,7,1517,3.5,1106635489
532,7,1219,5.0,1106635496
533,7,3114,4.5,1106635500
534,7,1101,4.0,1106635502
535,7,58,3.0,1106635520
536,7,4306,4.0,1106635524
537,7,466,5.0,1106635532
538,7,2640,3.0,1106635540
539,7,2353,3.5,1106635625
540,7,3793,3.5,1106635630
541,7,3977,2.5,1106635635
542,7,2529,5.0,1106635640
543,7,2762,4.5,1106635648
544,7,1682,3.0,1106635653
545,7,1954,4.5,1106635657
546,7,1246,1.5,1106635678
547,7,1270,5.0,1106635681
548,7,920,3.0,1106635685
549,7,5816,4.5,1106635705
550,7,587,2.0,1106635714
551,7,3869,5.0,1106635733
552,7,5378,0.5,1106635735
553,7,4874,3.0,1106635738
554,7,4223,2.0,1106635742
555,7,5502,1.5,1106635745
556,7,4643,1.0,1106635749
557,7,593,5.0,1106635912
558,7,356,5.0,1106635915
559,7,480,5.0,1106635917
560,7,592,3.0,1106635922
561,7,150,4.5,1106635925
562,7,260,5.0,1106635933
563,7,380,3.0,1106635937
564,7,589,2.5,1106635940
565,7,780,4.5,1106635943
566,7,1,4.5,1106635946
567,7,1210,4.0,1106635965
568,7,588,3.0,1106635971
569,7,648,4.0,1106635981
570,7,165,4.0,1106635987
571,7,50,4.5,1106635993
572,7,1196,4.0,1106635996
573,7,8961,4.0,1106636064
574,7,8970,2.5,1106636069
575,7,8965,1.0,1106636095
576,7,8957,4.0,1106636098
577,7,8984,4.0,1106636101
578,7,8636,4.5,1106636511
579,7,6333,4.0,1106636516
580,7,7153,4.0,1106636520
581,7,5952,4.5,1106636527
582,7,4886,4.0,1106636531
583,7,3578,1.5,1106636534
584,7,7143,4.5,1106636579
585,7,6539,4.5,1106636584
586,7,4993,4.5,1106636589
587,7,8368,2.5,1106636592
588,7,3916,4.0,1106636596
589,7,5989,4.0,1106636600
590,7,8798,4.5,1106636602
591,7,5349,3.5,1106636606
592,7,4995,4.5,1106636610
593,7,5464,3.0,1106636612
594,7,4963,4.0,1106636702
595,7,5445,4.0,1106636707
596,7,4896,4.0,1106636718
597,7,8360,3.5,1106636782
598,7,750,4.0,1106636810
599,7,8528,4.5,1106636844
600,7,3623,1.0,1106712541
601,7,2858,4.0,1106712546
602,7,3408,4.5,1106712549
603,7,2628,1.5,1106712553
604,7,2324,2.0,1106712559
605,7,1240,5.0,1106712575
606,7,1183,1.5,1106712613
607,7,924,4.0,1106712615
608,7,595,3.5,1106712636
609,7,6934,2.0,1106712812
610,7,5991,4.5,1106712818
611,7,5459,3.0,1106712820
612,7,6863,4.5,1106712827
613,7,6365,4.0,1106712831
614,8,296,4.0,839463422
615,8,592,3.0,839463422
616,8,380,5.0,839463422
617,8,590,5.0,839463422
618,8,150,4.0,839463422
619,8,153,2.0,839463451
620,8,231,4.0,839463470
621,8,593,4.0,839463470
622,8,457,3.0,839463489
623,8,318,5.0,839463489
624,8,292,3.0,839463489
625,8,208,3.0,839463509
626,8,185,5.0,839463509
627,8,253,5.0,839463509
628,8,10,2.0,839463509
629,8,339,3.0,839463509
630,8,356,3.0,839463527
631,8,480,4.0,839463527
632,8,110,3.0,839463527
633,8,364,5.0,839463546
634,8,454,4.0,839463546
635,8,47,4.0,839463546
636,8,34,5.0,839463546
637,8,367,3.0,839463564
638,8,21,4.0,839463564
639,8,500,2.0,839463624
640,8,32,3.0,839463624
641,8,317,3.0,839463644
642,9,41,3.0,1044656650
643,9,4558,1.0,1044656650
644,9,223,4.0,1044656650
645,9,3328,3.0,1044656650
646,9,3173,2.0,1044656650
647,9,2023,3.0,1044656650
648,9,1037,2.0,1044656650
649,9,1674,4.0,1044656650
650,9,1987,2.0,1044656716
651,9,2901,2.0,1044656716
652,9,371,3.0,1044656716
653,9,1198,5.0,1044656716
654,9,5890,4.0,1044656792
655,9,5445,4.0,1044656792
656,9,5378,3.0,1044656811
657,9,5218,4.0,1044656811
658,9,5481,5.0,1044656836
659,9,5451,4.0,1044656836
660,9,5447,4.0,1044656836
661,9,5507,1.0,1044656836
662,9,5952,5.0,1044656908
663,9,5902,5.0,1044656934
664,9,5872,3.0,1044656962
665,9,5956,4.0,1044656962
666,9,923,5.0,1044657026
667,9,922,4.0,1044657026
668,9,3735,3.0,1044657051
669,9,4993,5.0,1044657051
670,10,92259,5.0,1455301553
671,10,6942,4.0,1455301621
672,10,356,3.5,1455301685
673,10,1784,3.5,1455301699
674,10,72011,2.5,1455301741
675,10,40819,4.0,1455301745
676,10,4995,4.0,1455301798
677,10,72720,3.5,1455301822
678,10,56367,3.5,1455301825
679,10,8533,5.0,1455301847
680,10,41285,2.5,1455301854
681,10,71579,5.0,1455301869
682,10,97024,0.5,1455301892
683,10,5377,3.5,1455301898
684,10,60950,2.0,1455301965
685,10,33794,5.0,1455302031
686,10,58559,4.5,1455302113
687,10,91529,5.0,1455302120
688,10,49272,5.0,1455302162
689,10,96079,5.0,1455302172
690,10,63113,3.5,1455302183
691,10,136020,5.0,1455302192
692,10,912,4.0,1455302254
693,10,109374,0.5,1455302315
694,10,8961,2.5,1455302401
695,10,81845,5.0,1455302591
696,10,119145,1.0,1455302650
697,10,7151,3.0,1455302670
698,10,4246,3.5,1455302676
699,10,77841,2.0,1455302684
700,10,60397,3.0,1455302689
701,10,8969,3.5,1455302697
702,10,69406,4.5,1455302747
703,10,58047,3.5,1455302791
704,10,7169,4.5,1455303046
705,10,7375,4.0,1455303057
706,10,8869,5.0,1455303064
707,10,6266,3.0,1455303070
708,10,5943,3.0,1455303078
709,10,296,1.0,1455303387
710,10,1247,3.0,1455303518
711,10,68954,4.0,1455304158
712,10,6377,3.5,1455306101
713,10,79091,5.0,1455306124
714,10,1028,0.5,1455306152
715,10,588,4.0,1455306173
716,10,1907,4.0,1455306183
717,10,106696,4.5,1455306204
718,10,87222,3.5,1455306257
719,10,103339,4.0,1455356177
720,10,54286,3.5,1455356320
721,10,8665,3.5,1455356327
722,10,7153,4.0,1455356347
723,10,72998,2.5,1455356351
724,10,51662,3.0,1455356357
725,10,2571,0.5,1455356378
726,10,4993,4.0,1455356385
727,10,2762,0.5,1455356388
728,10,2858,1.0,1455356578
729,10,2959,0.5,1455356582
730,10,5952,4.0,1455356588
731,10,3578,4.0,1455356591
732,10,4306,4.5,1455356595
733,10,7458,5.0,1455356656
734,10,73017,3.0,1455356691
735,10,8636,3.5,1455356713
736,10,140110,5.0,1455356776
737,10,40629,3.0,1455356796
738,10,63992,4.5,1455356863
739,10,95449,4.0,1455356885
740,10,137595,4.0,1455356898
741,10,72407,3.0,1455356987
742,10,78772,3.0,1455356988
743,10,91104,3.0,1455356990
744,10,98203,3.0,1455356994
745,10,106489,3.5,1455357076
746,10,129428,3.5,1455357384
747,10,94070,4.5,1455357387
748,10,49286,5.0,1455357502
749,10,88163,4.0,1455357504
750,10,2671,3.5,1455357517
751,10,31433,2.5,1455357527
752,10,56949,3.0,1455357531
753,10,74450,3.0,1455357541
754,11,1917,4.0,901200037
755,11,1918,4.0,901200070
756,11,1840,4.0,901200111
757,11,1882,2.0,901200143
758,11,1101,5.0,901200233
759,11,356,5.0,901200263
760,11,2028,5.0,902153951
761,11,1210,4.0,902154266
762,11,589,4.0,902154266
763,11,6,5.0,902154266
764,11,150,5.0,902154266
765,11,110,5.0,902154266
766,11,1608,4.0,902154316
767,11,10,3.0,902154316
768,11,457,5.0,902154316
769,11,349,5.0,902154342
770,11,292,4.0,902154383
771,11,2002,2.0,902154383
772,11,1370,3.0,902154383
773,11,480,4.0,902154383
774,11,1408,5.0,902154383
775,11,733,4.0,902154431
776,11,474,4.0,902154431
777,11,380,4.0,902154431
778,11,377,3.0,902154431
779,11,1518,4.0,902154431
780,11,95,3.0,902154458
781,11,1552,4.0,902154458
782,11,1586,4.0,902154487
783,11,780,4.0,902154487
784,11,1597,4.0,902154487
785,11,511,4.0,902154514
786,11,648,4.0,902154514
787,11,1385,3.0,902154542
788,11,1573,3.0,902154542
789,11,736,4.0,902154542
790,11,1616,3.0,902154542
791,11,165,3.0,902154567
792,12,543,3.5,1247263318
793,12,1876,3.5,1247263334
794,12,2100,3.5,1247263337
795,12,261,4.5,1247263357
796,12,277,3.0,1247263371
797,12,256,5.0,1247263375
798,12,1405,3.0,1247263395
799,12,2694,4.0,1247263398
800,12,1357,5.0,1247263404
801,12,2717,5.0,1247263428
802,12,2581,5.0,1247263444
803,12,830,4.0,1247263452
804,12,222,5.0,1247263465
805,12,3967,4.5,1247263471
806,12,2421,3.0,1247263495
807,12,2072,5.0,1247263670
808,12,2572,5.0,1247263689
809,12,838,5.0,1247264096
810,12,357,3.5,1247264106
811,13,1721,4.0,987456818
812,13,1639,4.0,987456818
813,13,2174,3.0,987456818
814,13,2541,2.0,987456818
815,13,1198,5.0,987456848
816,13,305,1.0,987456968
817,13,597,3.0,987456968
818,13,2145,3.0,987456968
819,13,2571,5.0,987457007
820,13,1173,3.0,987457052
821,13,1590,4.0,987457086
822,13,3897,4.0,987895582
823,13,3893,3.0,987895651
824,13,3513,3.0,987895651
825,13,3952,3.0,987895651
826,13,4011,5.0,987895651
827,13,3798,4.0,987895720
828,13,4148,4.0,987895720
829,13,3409,2.0,987895720
830,14,592,2.0,835440976
831,14,150,4.0,835440977
832,14,590,4.0,835440977
833,14,296,3.0,835440978
834,14,153,2.0,835441012
835,14,344,2.0,835441012
836,14,318,3.0,835441042
837,14,231,3.0,835441042
838,14,339,4.0,835441066
839,14,434,4.0,835441066
840,14,593,4.0,835441086
841,14,288,4.0,835441107
842,14,110,5.0,835441107
843,14,47,5.0,835441133
844,14,32,4.0,835441168
845,14,266,5.0,835441168
846,14,19,1.0,835441168
847,14,39,3.0,835441186
848,14,367,1.0,835441210
849,14,553,4.0,835441239
850,14,356,4.0,835441239
851,14,282,5.0,835441239
852,14,337,5.0,835441239
853,14,480,3.0,835441262
854,14,95,5.0,835441295
855,14,377,3.0,835441328
856,14,509,5.0,835441347
857,14,527,3.0,835441371
858,14,193,3.0,835441371
859,15,172,1.0,1299424762
860,15,2001,5.0,1299424826
861,15,158,1.0,1299424840
862,15,1909,2.5,1299424890
863,15,44,1.0,1299424916
864,15,2278,2.5,1299424998
865,15,355,1.0,1299425002
866,15,256,3.0,1299425021
867,15,2150,5.0,1299425040
868,15,849,2.0,1299425064
869,15,3510,5.0,1299425097
870,15,4018,4.0,1299425113
871,15,1347,3.0,1299425144
872,15,3617,1.5,1299425200
873,15,3555,4.0,1299425208
874,15,69757,4.0,1299425345
875,15,3994,3.0,1510571677
876,15,3753,3.0,1510571680
877,15,6502,3.5,1510571682
878,15,4720,5.0,1510571736
879,15,2571,4.0,1510571744
880,15,2959,2.5,1510571747
881,15,2858,4.0,1510571751
882,15,4993,3.5,1510571754
883,15,5952,3.5,1510571759
884,15,2762,3.0,1510571764
885,15,3578,5.0,1510571768
886,15,4226,1.5,1510571774
887,15,4995,5.0,1510571789
888,15,5445,4.0,1510571793
889,15,3147,5.0,1510571797
890,15,318,5.0,1510571866
891,15,356,5.0,1510571873
892,15,296,4.0,1510571877
893,15,109487,4.0,1510571878
894,15,134130,4.0,1510571883
895,15,58559,2.0,1510571886
896,15,79132,3.5,1510571930
897,15,5989,5.0,1510571938
898,15,858,4.0,1510571941
899,15,260,5.0,1510571946
900,15,122904,2.0,1510571949
901,15,1270,5.0,1510571953
902,15,99114,1.0,1510571958
903,15,293,3.0,1510571962
904,15,47,3.5,1510571970
905,15,112852,1.5,1510571973
906,15,527,5.0,1510571982
907,15,2028,3.5,1510571984
908,15,91529,2.0,1510571987
909,15,1198,4.0,1510571989
910,15,1265,3.5,1510572001
911,15,2329,4.5,1510572005
912,15,115713,2.0,1510572009
913,15,589,5.0,1510572012
914,15,111759,4.5,1510572026
915,15,4022,3.5,1510572048
916,15,72998,3.0,1510572052
917,15,109374,2.0,1510572056
918,15,2011,5.0,1510572060
919,15,48780,4.5,1510572075
920,15,6874,3.0,1510572077
921,15,104841,4.5,1510572095
922,15,59315,2.0,1510572096
923,15,2012,4.0,1510572114
924,15,122882,2.0,1510572126
925,15,64614,4.0,1510572137
926,15,3949,4.0,1510572144
927,15,115149,2.0,1510572159
928,15,7438,3.0,1510572163
929,15,112556,4.5,1510572466
930,15,97938,4.0,1510572473
931,15,134853,4.5,1510572481
932,15,3535,3.5,1510572486
933,15,160980,3.5,1510572512
934,15,166635,3.5,1510572516
935,15,3499,4.0,1510572526
936,15,152077,5.0,1510572535
